 9.14	 1983	 1	 17	 0	 0	 0.000000
 9.17	 1983	 1	 18	 0	 0	 0.000000
 9.18	 1983	 1	 19	 0	 0	 0.000000
 9.17	 1983	 1	 20	 0	 0	 0.000000
 9.16	 1983	 1	 21	 0	 0	 0.000000
 9.15	 1983	 1	 22	 0	 0	 0.000000
 9.14	 1983	 1	 23	 0	 0	 0.000000
 8.6	 1983	 1	 24	 0	 0	 0.000000
 8.56	 1983	 1	 25	 0	 0	 0.000000
 8.73	 1983	 1	 26	 0	 0	 0.000000
 8.82	 1983	 1	 27	 0	 0	 0.000000
 8.88	 1983	 1	 28	 0	 0	 0.000000
 8.87	 1983	 1	 29	 0	 0	 0.000000
 8.84	 1983	 1	 30	 0	 0	 0.000000
 8.81	 1983	 1	 31	 0	 0	 0.000000
